transcript,summary,model_summary,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore
"#Person1#: Hello. #Person2#: Good morning, Ruth. Kya main tumhe jagaya? #Person1#: Nahi, main toh bas uthne hi wali thi. Kya chal raha hai, Carl? #Person2#: Suno, main call kar raha hoon yeh confirm karne ke liye jo tumne kal bola tha. Kya hume Avenue B bus ke Chinatown terminal par milna hai ya D bus par? #Person1#: B jaise boy. Tumhe Chinatown mein last stop par utarna chahiye. #Person2#: Oh, tum Canal Street ki baat kar rahe ho? #Person1#: Woh galat direction hai. Canal Street toh Chinatown ke doosre side par hai. #Person2#: Oh, samajh gaya. Humne kab milne ka decide kiya tha? #Person1#: 10:45 par. Kya Ann aa rahi hai? #Person2#: Main abhi tak usse contact nahi kar paaya. #Person1#: Milte hain, Carl. #Person2#: Baad mein milte hain.",Carl Ruth ko call kar raha hai meeting ki location aur time confirm karne ke liye. Ruth poochti hai kya Ann aa rahi hai. Carl sure nahi hai.,#Person1# Carl ko call karta hai Ruth ke saath Chinatown mein last stop par milne ke liye. Carl Ruth ko batata hai ki Ann aa rahi hai.,0.5454545454545454,0.2641509433962264,0.43636363636363634,0.90330434
"#Person1#: Toh, mujhe apne baare mein kuch batao. #Person2#: Aap kya jaana chahenge, Mr. Green? #Person1#: Aapke paas kaunsa working experience hai? #Person2#: 2004 mein, maine Guangzhou ke paas ek trading company ke sales department mein job li thi. Maine sales representative ke roop mein shuruat ki. Ek saal baad, mujhe sales manager ke position par promote kiya gaya. Tabse main wahi kaam kar rahi hoon, jo ab ek saal se zyada ho gaya hai. #Person1#: Oh, accha. Irene, kya aap mujhe bata sakti hain ki aap sales manager ki job kyun chhod kar yahan mere assistant banne ka plan kar rahi hain? Kya aapko apni present job pasand nahi hai? #Person2#: Sacchi baat yeh hai ki ismein se kuch part mujhe bahut pasand hai, lekin main kuch zyada professional chahungi. Aisa hua ki meri ek dost yahan is company mein kaam karti hai. Usne mujhe bataya ki export department ek assistant hire karne wala hai. Is khabar se mujhe bahut excitement hui. Isliye main yahan hoon.",Mr. Green Irene ka interview le rahe hain. Irene apne pehle ke working experience aur is baat ke reasons share karti hain ki kyun wo sales manager ki job chhod kar Mr. Green ke assistant ke roop mein kaam karna chahti hain.,Mr. Green Mr. Green ko batati hai ki wo sales manager ki job chhod kar yahan assistant banne ka plan kar rahi hai.,0.4307692307692308,0.25396825396825395,0.3384615384615384,0.8848007
"#Person1#: Tera business kaisa hai? 
#Person2#: Sab kuch aur bura hota ja raha hai. Mujhe nahi pata iske saath kya karun. 
#Person1#: Har jagah mushkil hai. Tumhe kabhi give up nahi karna chahiye! 
#Person2#: Lekin main deficit kaise rok sakta hoon? 
#Person1#: Mujhe lagta hai tumhe abhi ek thorough market investigation karni chahiye. 
#Person2#: Theek hai, theek hai. Main apni best koshish karunga. 
#Person1#: Main hamesha sochta hoon tum aise bande ho jo kabhi give up nahi karte. 
#Person2#: Mujhe pata hai zindagi sirf roses nahi hai, aur mujhe vishwas hai main isse sambhal lunga. 
#Person1#: Haan, tum kar sakte ho.",#Person2# ka business achha nahi chal raha. #Person1# thorough market investigation karne ka suggestion deta hai aur #Person2# ko encourage karta hai.,#Person2# #Person1# ko batata hai ki #Person1# deficit rok sakta hai aur #Person2# ko lagta hai ki zindagi sirf roses nahi hai.,0.36363636363636365,0.14285714285714285,0.3181818181818182,0.8848558
"#Person1#: Tumhe chup rehne ka hak hai. Jo bhi tum kaho ge, wo tumhare khilaf court mein istemal kiya ja sakta hai. Tumhare paas questioning ke dauran ek attorney hone ka hak hai. Agar tum attorney afford nahi kar sakte, to ek tumhare liye appoint kiya jayega. Kya tumhe samajh aaya? #Person2#: Haan. #Person1#: Tumhara naam kya hai? #Person2#: Mera naam James hai. #Person1#: Tumhari nationality kya hai? #Person2#: American. #Person1#: Victim ke saath tumhara kya rishta hai? #Person2#: Mujhe usse nahi pata. #Person1#: Tumne victim par attack kyun kiya? #Person2#: Kyunki usne mujhe pehle maara jab maine usse meri bag pakadne se roka aur bhaag jaane se. #Person1#: Tumne victim ko kitni baar churaaya? #Person2#: Maine uski belly mein teen baar churaaya. #Person1#: Kya tumhe pata tha ki tumhare actions se serious injuries ya death ho sakti hai? #Person2#: Mujhe pata tha, lekin main apne aap ko control nahi kar paaya. #Person1#: Kya tumhara intention victim ko maarne ka tha? #Person2#: Nahi. Maine jaan bujhkar nahi maara, madam. Usne hi incident ko cause kiya. Mujhe apne attorney se milna hai. #Person1#: Theek hai. Mujhe uska number do aur hum usse contact karenge.",#Person1# ne victim ko isliye churaaya kyunki usne pehle #Person1# ko maara aur #Person1# ki bag pakadne ki koshish ki. #Person1# kehta hai ki usne jaan bujhkar nahi maara.,#Person1# James ko chup rehne ka hak deta hai. James apne attorney se milne ka suggestion deta hai.,0.1276595744680851,0.0,0.1276595744680851,0.8435223
"#Person1#: Tumhe kya lagta hai, kya zyada mushkil hai, padhna ya likhna? #Person2#: Well, dono bilkul alag hain. Padhna passive hai, aur likhna active. #Person1#: Mujhe nahi lagta ki main samajh pa raha hoon tum kya keh rahe ho. Thoda aur samjha sakte ho? #Person2#: Padhne mein tumhe shabd dekh kar unhe pehchanna hota hai. Lekin likhne mein tumhe apne shabd khud banana hote hain ek khaali panne par. #Person1#: Oh, ab mujhe samajh aata hai tum kya keh rahe ho. Jab tum padh rahe ho, tum sirf dekh rahe ho, lekin jab tum likh rahe ho, tum waaqai mein kuch kar rahe ho! #Person2#: Ek bhasha ka padhne ka gyaan likhne ke gyaan se zyada aur alag hota hai. Kya tumhe nahi lagta? #Person1#: Mujhe lagta hai main samajh gaya hoon. Main Shakespeare padh sakta hoon lekin main ise likh nahi sakta. #Person2#: Bilkul. #Person1#: Toh mere paas tumhare liye ek aur sawaal hai. Tumhe kya lagta hai, kya zyada mushkil hai, bolna ya samajhna? #Person2#: Dono padhna ya likhna se zyada mushkil hain. #Person1#: Kis tarah se? #Person2#: Kyunki ye doosre vyakti ke saath seedha samvaad hai, aur ismein ek time limit hoti hai. Ye time limit videshiyon ke liye sabse bada samasya hai, chahe unhe bahut English hi kyun na aata ho. #Person1#: Tum mujhe bahut udaas kar rahe ho. #Person2#: Main tumhe udaas karne ki koshish nahi kar raha hoon. Main tumhari madad karne ki koshish kar raha hoon. Tumhe in mushkilon ke saath jeena padega. Kya ye behtar nahi hai ki tum inke baare mein jaane? Jitna zyada tumhe pata hoga ki tumhe kis cheez ka samna karna hai, utna hi behtar tum karoge. Main vaada karta hoon!","#Person1# kuch sawaal uthata hai, #Person2# sochta hai ki padhna passive hai jabki likhna active hai, aur bolna aur samajhna dono padhna aur likhne se zyada mushkil hain. #Person2# ki rai #Person1# ko udaas karti hai lekin #Person2# ummid karta hai ki #Person1# zyada jaane aur behtar kare.",#Person1# ne #Person2# ko bataya ki padhna passive hai aur likhna active hai. #Person2# ko lagta hai ki ye zyada mushkil hai kyunki ye doosre vyakti ke saath seedha samvaad hai.,0.4556962025316456,0.23376623376623376,0.35443037974683544,0.8802966
"#Person1#: Kya main aapka order le sakta hoon? #Person2#: Humne abhi tak decide nahi kiya. Kya aap humein thoda aur time de sakte hain? #Person1#: Haan, aap apna time le sakte hain. #Person2#: Kya humein kuch peene ko mil sakta hai? Humein do bottles beer chahiye. #Person1#: Theek hai. #Person2#: Kya aap humein aaj ke specials bata sakte hain? #Person1#: Aaj ka special steak hai. #Person2#: Hum yeh steak dinner lenge. #Person1#: Aap apne steak ke saath kya chahenge? #Person2#: Matar aur gajar. #Person1#: Samajh gaya. Dessert ke liye aap kya chahenge? #Person2#: Ice cream, please.","#Person1# ne #Person2# ko do bottles beer, ek steak dinner, aur ice cream order karne ke liye serve kiya.",#Person1# ne #Person2# ko steak dinner ke liye do bottles beer aur ice cream order kiya.,0.9142857142857143,0.606060606060606,0.6857142857142857,0.95993894
"#Person1#: Hi, Michael. Yeh Sylvie hai, Brussels se. Kya tum conference ke liye tayyar ho agle mahine? Tum San Francisco kaise ja rahe ho? Kya tum Dublin se direct flight le rahe ho? #Person2#: Um...well, shayad mujhe London ya Amsterdam mein change karna padega? Tumhara kya? #Person1#: Well, mujhe abhi Amsterdam se flight book karni hai. Toh kya hum same flight pakad sakte hain? #Person2#: Haan, yeh sahi hai. Toh mujhe Amsterdam ke liye flight book karni hogi. Kya mujhe San Francisco ke liye bhi flights dekhni chahiye? #Person1#: Hum...Haan, agar theek hai. #Person2#: Haan, koi problem nahi. Main lunch se pehle Internet par dekh lunga. Hotel book karne ka kya? #Person1#: Well, kya main San Francisco office se contact karun dekhne ke liye koi achhe jagah hai? Main Rita se baat kar sakti hoon. #Person2#: Haan, achha idea hai. #Person1#: Main aaj dopahar usse call karungi. #Person2#: Excellent.","Sylvie Michael se poochti hai ki woh San Francisco kaise ja rahe hain conference attend karne ke liye. Michael ko pata chalta hai ki shayad usse Amsterdam mein change karna padega, toh woh suggest karti hai ki dono Amsterdam se San Francisco ke liye same flight lein.",Michael Sylvie se conference ke liye tayyar hai agle mahine. Michael Sylvie ko batati hai ki woh San Francisco office se contact kar sakti hai.,0.4444444444444445,0.14285714285714285,0.3333333333333333,0.8784056
"#Person1#: Bill, mujhe Mid-Autumn Festival ke aane se turnover mein bada increase ki ummeed hai. Lekin wholesalers meri orders supply karne se inkaar kar rahe hain jab tak main unhe poore price ka 50% advance nahi deta, kyunki mera business naya hai. Main ummeed karta hoon ki aap mujhe loan par advance de sakte hain. #Person2#: Kya aapke paas stocks ya ghar ka title deed hai jo aap security ke liye pledge kar sakte hain? #Person1#: Nahi. Main aapka shukriya ada karunga agar aap meri personal reputation ke against advance de sakte hain. Aap meri accounts dekh sakte hain. Mere accounts se aap dekh sakte hain ki maine apne sabhi obligations ko time par pura kiya hai. #Person2#: Hum kisi bhi request ko personal security ke against loan dene ki anumati nahi dete. Yeh ek aam regulation hai. Lekin agar aap ek reliable guarantor provide kar sakte hain to hum is par vichar kar sakte hain. #Person1#: Haan, main kar sakta hoon. Aapko Mr. Macready yaad hai, jo yahan New York mein famous car dealer hain. Unhone mujhe US $10,000 ka loan guarantee karne ke liye mana liya hai is saal ke end tak. #Person2#: Accha. Woh ek high standing wale vyakti hain. Mujhe lagta hai hum aapko loan grant kar sakte hain kuch aur discussion ke baad. Lekin main suggest karta hoon ki aap loan ke bajaye overdraft par udhaar lein.","#Person1# personal security ke against loan ki request karta hai, lekin yeh nahi hota. #Person2# reliable guarantor provide karne ka suggestion deta hai aur sochta hai ki agar Mr. Macready #Person1# ka guarantor hain to loan grant kiya ja sakta hai. #Person2# #Person1# ko loan ke bajaye overdraft par udhaar lene ka suggestion deta hai.",#Person1# Bill ko loan par advance dene ki salah deta hai kyunki unhone apne sabhi obligations ko time par pura kiya hai. Bill suggest karta hai ki wo overdraft par udhaar lein.,0.3448275862068966,0.1411764705882353,0.2298850574712644,0.86829114
"#Person1#: Toh, tumhe kya lagta hai ki zyada tar log apne goals tak nahi pahunch paate? #Person2#: Unka focus khatam ho jata hai. Sabki life busy hoti hai. Har kisi ki life mein bahut kuch ho raha hota hai. Toh jo hota hai wo yeh hai ki unke paas ek goal hota hai aur phir kuch unke raste mein aa jata hai. Shayad unka goal yeh hai ki wo har saal ek holiday par jaana chahte hain aur wo apna leave form apne boss ko dete hain aur unka boss unhe ek mahine aur wait karne ko keh deta hai, phir ek aur mahina. Toh, alag-alag cheezein unke raste mein aa jaati hain aur log apne goals ke liye khade nahi hote. Wo unke liye struggle nahi karte. Wo dusre forces ko thoda push hone dete hain. Aur, bahut saare log goals set nahi karte; wo sochte hain ki wo karte hain. Lekin wo ya toh ek sapna hota hai ya bahut loose goal. Toh jab unhe apni life mein kisi zaroori action ka decision lena hota hai toh goal unke dimaag mein itna peeche hota hai ki wo uske best interest mein act nahi karte. Aur kyunki log baith kar kehte hain 'oh, yeh rahe mere goals' aur unhe bhool jaate hain. Har week unhe revisit karna ek achha tareeka hai. Wo tumhare dimaag ke top par rahte hain taaki tum unke aadhar par actions le sako.",#Person1# #Person2# se poochta hai ki zyada tar log goals kyun nahi paa sakte. #Person2# kehta hai ki yeh isliye hai kyunki log focus kho dete hain ya goals set nahi karte.,#Person2# #Person1# ko batata hai ki zyada tar log apne goals tak nahi pahunch paate. #Person2# ko lagta hai ki zyada tar log apne goals tak nahi pahunch paate. #Person1#,0.4838709677419355,0.16666666666666669,0.45161290322580644,0.87986237
"#Person1#: Toh, Marcia, tumhe kya laga? #Person2#: Well, Sarah Tims aur Daniel Watson ke beech, mujhe lagta hai ki choice kaafi obvious hai. #Person1#: Mujhe bhi aisa hi lagta hai. Daniel paper par kaafi achha lag raha tha. Uska resume thoda zyada perfect tha. #Person2#: Jab maine pehli baar usse baat ki, toh woh kaafi great laga. #Person1#: Haan, lekin pehli impression aksar galat hoti hai. Mujhe lagta hai kuch log aise style ko pasand karte hain, lekin yeh humare saath nahi chalega. Woh kaafi zyada confident tha. #Person2#: Main is baat se poori tarah sehmat hoon jabki Sarah Tims. #Person1#: Woh kaafi convincing aur confident thi, lekin saath hi modest bhi. Aur mujhe laga uski presentation excellent thi. #Person2#: Haan, thi. Lekin mujhe thoda chinta hai ki uske paas kitna experience hai. #Person1#: Haan, yeh sach hai. Lekin woh kisi bhi challenges ko lene ke liye ready lagti hai jo hum use denge. #Person2#: Toh, hum job kisey denge? #Person1#: Sarah. #Person2#: Main poori tarah sehmat hoon.",#Person1# aur Marcia do candidates ke performance ke baare mein baat karte hain. Dono ko lagta hai ki job Sarah ko deni chahiye Daniel ki jagah.,#Person1# Marcia ko batata hai ki Sarah Tims aur Daniel Watson ke beech choice kaafi obvious hai. Marcia ko lagta hai ki Sarah Tims kaafi convincing aur confident thi lekin saath hi modest bhi thi.,0.3934426229508197,0.10169491525423728,0.26229508196721313,0.87242204
"#Person1#: Main soch raha tha ki kya main company ka van is weekend fundraiser ke liye le sakta hoon. #Person2#: Haan, mujhe lagta hai yeh mumkin hoga. Fundraiser kahan hai? #Person1#: Yeh downtown ke park mein hai. #Person2#: Kya aapko yeh Saturday aur Sunday dono din chahiye? #Person1#: Humein sirf Saturday ke liye chahiye. #Person2#: Mujhe lagta hai yeh theek hoga. Kaun ise drive karega? #Person1#: Mary aur main van drive karenge. #Person2#: Kya aap ise Sunday raat ko drop kar sakte hain? #Person1#: Haan, hum yeh kar sakte hain. Kya hum lunchroom se chairs bhi le sakte hain? #Person2#: Haan, yeh theek hoga. Bas yeh ensure karna ki sab kuch Sunday raat tak wapas kar diya jaye.",#Person1# company ka van aur chairs weekend fundraiser ke liye lene ki request karta hai. #Person2# unhe Sunday raat tak dene ke liye maan jaata hai.,#Person2# company ka van is weekend fundraiser ke liye le sakta hai. #Person1# aur Mary company ka van Sunday raat ko drop kar sakte hain.,0.5098039215686274,0.24489795918367346,0.39215686274509803,0.9021745
"#Person1#: Is store ke baare mein tumhara kya khayal hai? Maine suna hai yeh ek posh store hai jo sirf bade shehron mein hai. 
#Person2#: Mujhe yeh store bahut pasand hai. Bas ek problem hai, yeh bahut mehenga hai. 
#Person1#: Chinta mat karo. Maine decide kiya hai ki tumhare birthday par main tumhe ek naya dress kharidne le jaunga. 
#Person2#: Sach mein? Mujhe laga tumhe shopping se nafrat hai? 
#Person1#: Mujhe hai, isi liye tumhe is gift ki kadar karni chahiye! 
#Person2#: Bilkul. Yeh tumhara bahut accha gesture hai. Chalo andar chalte hain aur kuch try karte hain. 
#Person1#: Yeh red dress kaisa hai? Mujhe lagta hai yeh tum par bahut accha lagega. 
#Person2#: Yeh to bahut khoobsurat hai! Kya iski size 8 hai? 
#Person1#: Lo, yeh lo. Kisi aur din yeh mujhe bahut mehenga padta, par aaj yeh special offer par hai. 
#Person2#: Mujhe lagta hai yeh color mere liye theek nahi hai. Kya is dress ka white color hai? 
#Person1#: Thoda dekhte hain. Chalo dekhein ... unke paas blue, green, pink, black... aur white hai. Yeh lo. 
#Person2#: Yeh to perfect hai! Tumhara kya khayal hai? 
#Person1#: Mujhe lagta hai tum fantastic lag rahi ho. Happy Birthday! 
#Person2#: Main kitni lucky hoon. Aise mauke to kabhi kabhi hi milte hain! Thanks honey!",#Person1# aur #Person2# shopping kar rahe hain. #Person1# #Person2# ko ek fantastic white dress birthday gift ke roop mein kharidta hai ek posh store se.,#Person1# aur #Person2# ek posh store ke baare mein baat karte hain. #Person2# ko lagta hai ki yeh bahut mehenga hai par #Person1# ko lagta hai ki yeh ek posh store hai,0.4912280701754386,0.1818181818181818,0.3508771929824561,0.90283626
"#Person1#: Tum online kya likh rahe ho? #Person2#: Main ek aadmi ke article ka reply de raha hoon forum mein. #Person1#: Kya tum usse jaante ho? #Person2#: Nahi, mujhe lagta hai uska viewpoint forum mein galat hai, isliye main apni rai dikhana chahta hoon. #Person1#: Kya tum aise kaam aksar karte ho? #Person2#: Haan, mujhe online alag-alag logon se discuss karna pasand hai. #Person1#: Tum aksar kis bare mein baat karte ho? #Person2#: Kisi bhi topic par. Politics, science, film stars, ek shabd mein, duniya ki sab cheezein! #Person1#: Interesting lagta hai. #Person2#: Mujhe bhi lagta hai, lekin kabhi-kabhi hum forum mein flamewar shuru kar dete hain. #Person1#: War? Tum log online ek dusre se ladte ho? Lekin yeh kaise mumkin hai? #Person2#: Haha, hum face to face nahi ladte. Hamare liye main tool hai hamare shabd jo forum mein vyakt kiye jaate hain. #Person1#: Samajh gaya.",#Person2# ek aadmi ke article ka reply de raha hai forum mein kyunki #Person2# ko lagta hai uska viewpoint galat hai. Phir #Person2# #Person1# ko forum discussion ke bare mein batata hai.,"#Person2# ek aadmi ke article ka reply de raha hai forum mein. #Person1# ko lagta hai ki uska viewpoint galat hai, isliye #Person2# online alag-alag logon se discuss karna pasand hai.",0.71875,0.5483870967741935,0.6875,0.93218476
"#Person1#: Excuse me. Kya main aapki madad kar sakta hoon? #Person2#: Er... Kya mujhe thoda writing paper aur envelopes mil sakte hain? #Person1#: Kya aap letter likhne ke liye paper ki baat kar rahe hain? #Person2#: Haan. #Person1#: Ye showcase mein hain. Aapko kaunsa chahiye? #Person2#: Mujhe is tarah ka paper aur us tarah ka envelope chahiye. #Person1#: Theek hai, sir. Aur kuch? #Person2#: Haan, paanch fifty-cent stamps. #Person1#: Er... Total chaar dollars aur sixty cents hoga. #Person2#: Ye raha paanch dollars. #Person1#: Dhanyavaad. Ye raha aapka change. #Person2#: Thanks.","#Person2# letter likhne ke liye paper, envelopes, aur paanch fifty-cent stamps kharidta hai #Person1# ki madad se.",#Person1# ne #Person2# se letter likhne ke liye paper aur envelopes ke baare mein poocha.,0.606060606060606,0.2580645161290323,0.42424242424242425,0.90486085
"#Person1#: Lagta hai hum yeh conversation baar baar kar rahe hain. #Person2#: Tum galat ho. #Person1#: Dekho, mujhe pata hai tumhe meri smoking ke baare mein kya feel hota hai. Tumhe har din mujhe yeh nahi batana chahiye. #Person2#: Mujhe maaf karo. Main tumhare liye chinta karta hoon. #Person1#: Chalo, sach bolte hain. Hamesha koi na koi wajah hogi. Jab tum graduate karoge, job dhundhna mushkil hoga, phir nayi job shuru karne ka stress hoga. Theek hai, main tumhara point samajhta hoon. Yeh itna mushkil hai. Tumhe sach mein samajh nahi aata kyunki tumne kabhi smoke nahi kiya. #Person2#: Tumhe thodi madad chahiye. Tum doctor ke paas kyun nahi jaate? #Person1#: Tum psychiatrist ki baat kar rahe ho? #Person2#: Nahi, main nahi. Main general practitioner ki baat kar raha hoon. Shayad tumhe patch ya kuch pills mil sakti hain, well, mujhe nahi pata, kuch bhi jo tumhe withdrawal se madad kare. #Person1#: Sach mein, mujhe lagta hai main khud quit kar sakta hoon. Lekin main is par sochunga. Main sochunga. #Person2#: Sab theek hai. Main is baare mein ek hafte tak nahi bolunga. Phir main tumhara decision jaana chahunga. Kyunki agar tumhe madad nahi milti, mujhe hamare plans par dobara sochna padega. #Person1#: Tumhe matlab hai ki tum is wajah se hamara engagement tod doge? Main is par vishwas nahi kar sakta! #Person2#: Mujhe nahi pata.",#Person2# #Person1# ke liye chinta kar raha hai aur #Person1# ko doctor ke paas jaane aur agar #Person1# smoking quit nahi kar sakta to unke plans par dobara sochne ka sujhav deta hai.,#Person1# aur #Person2# smoking ke baare mein baat kar rahe hain. #Person2# doctor ke paas nahi jaate kyunki #Person1# ne kabhi smoke nahi kiya. #Person2# is par vishwas nahi kar,0.4126984126984127,0.09836065573770493,0.31746031746031744,0.88058394
"#Person1#: Hum 200 computers order karne ka soch rahe hain, lekin mujhe aapka price jaanne mein curiosity hai. #Person2#: Hamara price $5000 se kam nahi hoga. #Person1#: Aapka price meri expectation se zyada hai. Kya aap thoda discount de sakte hain? #Person2#: Ye already hamara best price hai. #Person1#: Lekin price toh hamesha negotiate hota hai aur aapko hamari order quantity ko consider karna chahiye. #Person2#: Accha, aap kya suggest karte hain? #Person1#: Kya aap isse $4500 kar sakte hain? #Person2#: Mujhe dar hai ki price negotiate karne ka koi mauka nahi hai. Ye hamara best price hai jo hum quote kar sakte hain. #Person1#: Kya hum dono beech ka raasta nikaal sakte hain? #Person2#: Aapka matlab kya hai? #Person1#: Chalo deal ko $4800 par close karte hain, theek hai? #Person2#: Aap bahut hard bargain karte hain! Theek hai, ye deal hai.",#Person1# 200 computers order karna chahta hai aur discount maangta hai. #Person2# pehle mana karta hai. #Person1# beech ka raasta nikaalne ka suggest karta hai aur #Person2# maan jata hai.,#Person2# 200 computers order karne ka soch raha hai lekin #Person1# ko price negotiate karne ka koi mauka nahi hai. #Person2# $4800 par deal ko close karne ka suggestion deta hai.,0.39344262295081966,0.13559322033898305,0.29508196721311475,0.8838139
"#Person1#: Kya main aapki madad kar sakta hoon, sir? 
#Person2#: Haan, please. Main ek cotton polo shirt dhoond raha hoon. 
#Person1#: Koi particular colour? 
#Person2#: Nahi, zyada nahi. 
#Person1#: Yeh wala kaisa hai? 
#Person2#: Mujhe design pasand hai, lekin colour itna nahi. Kya aapke paas aur colours hain? 
#Person1#: Haan, yeh white, pale yellow, aqua, red aur green mein aate hain. Kya white chalega? 
#Person2#: Haan. Mujhe white pasand hai - aur kya main pale yellow bhi dekh sakta hoon? 
#Person1#: Bilkul. Chaliye dekhte hain... White... Pale yellow. Yeh lijiye, sir.",#Person2# ek cotton polo shirt dhoond raha hai aur #Person1# recommendations deta hai.,"#Person2# ek cotton polo shirt dhoond raha hai. #Person1# white, pale yellow, aqua, red aur green mein aate hain.",0.625,0.4666666666666666,0.5625,0.92495996
"#Person1#: Hey, tum bahut achhe lag rahe ho! Sab kuch kaise hai? #Person2#: Haan, tumhe pata hai? Main club regularly ja raha hoon. Training kaafi fayda de rahi hai. Ab main achhi shape mein hoon aur mujhe fit rehne ke baare mein zyada pata hai. #Person1#: Sach mein? Iske baare mein mujhe batao. Main toh kaafi time se club nahi gaya. Main kaam mein bahut busy hoon. #Person2#: Proper exercises karna zaroori hai. #Person1#: Tum bilkul sahi keh rahe ho. Bahut zyada ya bahut kam karne se kuch nahi hoga. #Person2#: Trainer mujhe batata hai, regular sports activities ke alawa, mujhe healthy aur balanced diet bhi rakhni chahiye. #Person1#: Yeh toh reasonable lagta hai. #Person2#: Humein junk food ki jagah zyada sabziyan khani chahiye taaki hum energetic rahen. #Person1#: Aur fruits! #Person2#: Bilkul. Achhi neend lena bhi fitness ke liye crucial hai. #Person1#: Maine suna hai. Kya tumhara trainer tumhe fit rehne ke baare mein kuch batata hai? #Person2#: Haan, wo mujhe achhe mood mein rehne ki salah deta hai. Yeh physical health ko maintain karne mein madad karta hai. #Person1#: Mujhe lagta hai agar tum apne trainer ki salah par chale, toh tum sahi raste par ho. #Person2#: Bilkul!","#Person2# achhe lag rahe hain kyunki #Person2# ne training club mein regular jaana shuru kiya hai. #Person2# #Person1# ko batata hai ki healthy aur balanced diet, achhi neend lena, aur achhe mood mein rehna physical health ko maintain karne mein madad karte hain.",#Person2# club regularly ja raha hai aur #Person1# ko fit rehne ke baare mein zyada pata hai. #Person2# apne trainer ki salah par chale.,0.29850746268656714,0.061538461538461535,0.20895522388059704,0.8831719
"#Person1#: Hello, ma'am. Kya main aapki madad kar sakta hoon? #Person2#: Haan, please. Mujhe ek gin and tonic chahiye. #Person1#: Bilkul, ma'am. Yeh lo. #Person2#: Dhanyawaad. Iska kitna hua? #Person1#: 25 yuan. #Person2#: Yeh lo 30. Baaki rakh lo. #Person1#: Bahut dhanyawaad, ma'am, lekin China mein hum tips nahi lete.",#Person2# apne gin and tonic ka payment karti hai. #Person1# use batata hai ki China mein tips nahi lete.,#Person2# ek gin and tonic recommend karta hai.,0.37037037037037035,0.16,0.37037037037037035,0.9006898
"#Person1#: Good morning! Kya main Mr. Wang se baat kar sakta hoon? #Person2#: Haan, main hi hoon. #Person1#: Mr. Wang, yeh Liu Li hai Hua Mei Company se. 1st May ko ek fashion show hoga. Main aap aur aapki photographic team ko yahan aane ke liye invite karna chahta hoon. #Person2#: Zabardast! Main aana chahta hoon. Hum kab tak pahunchenge? #Person1#: Hum aapko invitation cards bhejenge aur mujhe aapki team ka size pata karna hai. #Person2#: Hamari total 10 log hain. #Person1#: Theek hai. Phir main aapko cards bhej dunga. Milte hain. #Person2#: Dhanyavaad. Bye.",Liu Li Hua Mei Company se Mr. Wang aur unki team ko fashion show ke liye invite karta hai aur invitation cards bhejne ke liye team ka size poochta hai.,Mr. Wang Liu Li ko fashion show ke liye invite karta hai aur Mr. Wang ko invitation cards bhejne ke liye invite karta hai.,0.7037037037037038,0.5384615384615384,0.6296296296296297,0.9391695
"#Person1#: Yahan paas mein shopping kaise hai, Mr. Taylor? #Person2#: Mujhe John bulao. Yeh sheher ka shopping ke liye bahut accha area hai. Wahan ek grocery store hai bas corner pe. #Person1#: Khana ke alawa aur kya hai? #Person2#: Well, Riverside Mall mein 200 stores hain, jismein chaar bade department stores hain. #Person1#: Kya yahan chhoti dukanein bhi hain? #Person2#: Haan, 4th street par, movie theater ke paas bahut saari specialty shops hain, jismein clothing boutiques bhi hain. #Person1#: Wah, yeh toh bahut accha lag raha hai. #Person2#: Haan, yeh sach mein ek accha neighborhood hai.",#Person2# ne #Person1# ko bataya ki wahan ek grocery store hai aur bahut saari stores aur specialty shops bhi hain.,John Mr. Taylor ko batata hai ki yeh sheher ka shopping ke liye bahut accha area hai.,0.27027027027027023,0.0,0.16216216216216214,0.8654293
#Person1#: Mujhe ek issue hai. #Person2#: Kya ho raha hai? #Person1#: Mere wall mein ek leaking pipe hai. #Person2#: Kya koi water damage hai? #Person1#: Wahan mildew hai. #Person2#: Main kal tumhare apartment aakar pipe theek kar dunga. #Person1#: Main aaj kisi ko kyun nahi bula sakta? #Person2#: Main khud hi kar dunga. #Person1#: Mujhe aaj hi karwana hai. #Person2#: Tum bilkul sahi keh rahe ho. #Person1#: Kya tumhe plumber ko bulane mein koi problem hai? #Person2#: Woh theek hai.,#Person1# aaj pipe theek karwane ke liye plumber ko bulana chahta hai. #Person2# maan leta hai.,#Person2# #Person1# ko batata hai ki #Person1# ek leaking pipe hai aur #Person2# plumber ko bula sakta hai.,0.411764705882353,0.0625,0.29411764705882354,0.8787692
"#Person1#: Kripya mujhe wo topi dikhaiye, please. #Person2#: Ye wali? #Person1#: Nahi, jo iske bagal mein hai. #Person2#: Aapke peeche aaina hai, sir. #Person1#: Kya ye ek furry hat hai? #Person2#: Nahi, sir. Ye ek genuine bonnet hai. #Person1#: Kya aap sure hain? #Person2#: Haan, sir.",#Person1# ek genuine bonnet try karte hain #Person2# ki madad se.,#Person1# ne #Person2# ko ek furry hat dikhayi.,0.3157894736842105,0.0,0.2105263157894737,0.8768862
